gpu_name,year,shader_cores,memory_bandwidth,boost_clock,tdp,transistors,process_nm,die_size,compute_index,memory_pressure_ratio,perf_per_watt,transistor_density,log_transistors,expected_log_transistors,moore_deviation
millennium g450,2024.0,480.0,2.656,1250.0,50.0,10.0,180.0,154.0,600000.0,164113.78555798688,11764.70588235294,0.06451612903225806,2.3978952727983707,3.3314383390085567,-0.07630918228861328
millennium g450 lp,2024.0,480.0,2.656,1250.0,50.0,10.0,180.0,154.0,600000.0,164113.78555798688,11764.70588235294,0.06451612903225806,2.3978952727983707,3.3314383390085567,-0.07630918228861328
2 go,2024.0,480.0,2.656,1250.0,2.0,20.0,180.0,64.0,600000.0,164113.78555798688,200000.0,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 go,2024.0,480.0,5.312,1250.0,2.0,20.0,180.0,64.0,600000.0,95057.03422053231,200000.0,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 gts,2024.0,480.0,5.312,1250.0,50.0,25.0,180.0,88.0,600000.0,95057.03422053231,11764.70588235294,0.2808988764044944,3.258096538021482,3.3314383390085567,-0.07630918228861328
2 gts pro,2024.0,480.0,6.4,1250.0,50.0,25.0,180.0,88.0,600000.0,81081.08108108108,11764.70588235294,0.2808988764044944,3.258096538021482,3.3314383390085567,-0.07630918228861328
2 mx,2024.0,480.0,2.656,1250.0,50.0,20.0,180.0,64.0,600000.0,164113.78555798688,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx dh pro tv,2024.0,480.0,2.656,1250.0,50.0,20.0,180.0,64.0,600000.0,164113.78555798688,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx dh pro tv pci,2024.0,480.0,2.656,1250.0,50.0,20.0,180.0,64.0,600000.0,164113.78555798688,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx pci,2024.0,480.0,1.328,1250.0,50.0,20.0,180.0,64.0,600000.0,257731.95876288656,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 pro,2024.0,480.0,6.4,1250.0,50.0,25.0,180.0,88.0,600000.0,81081.08108108108,11764.70588235294,0.2808988764044944,3.258096538021482,3.3314383390085567,-0.07630918228861328
2 ultra,2024.0,480.0,7.36,1250.0,50.0,25.0,180.0,88.0,600000.0,71770.33492822967,11764.70588235294,0.2808988764044944,3.258096538021482,3.3314383390085567,-0.07630918228861328
quadro2 mxr,2024.0,480.0,2.928,1250.0,50.0,20.0,180.0,64.0,600000.0,152749.49083503056,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
quadro2 mxr low profile,2024.0,480.0,2.928,1250.0,50.0,20.0,180.0,64.0,600000.0,152749.49083503056,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
vanta lt,2024.0,480.0,800.0,1250.0,50.0,15.0,250.0,63.0,600000.0,749.0636704119851,11764.70588235294,0.234375,2.772588722239781,3.3314383390085567,-0.07630918228861328
305,2024.0,480.0,1.0,1250.0,50.0,29.0,150.0,154.0,600000.0,300000.0,11764.70588235294,0.1870967741935484,3.4011973816621555,3.3314383390085567,-0.07630918228861328
315,2024.0,480.0,2.656,1250.0,50.0,29.0,150.0,154.0,600000.0,164113.78555798688,11764.70588235294,0.1870967741935484,3.4011973816621555,3.3314383390085567,-0.07630918228861328
315 pro,2024.0,480.0,1.144,1250.0,50.0,29.0,150.0,154.0,600000.0,279850.7462686567,11764.70588235294,0.1870967741935484,3.4011973816621555,3.3314383390085567,-0.07630918228861328
315e,2024.0,480.0,1.144,1250.0,50.0,29.0,150.0,154.0,600000.0,279850.7462686567,11764.70588235294,0.1870967741935484,3.4011973816621555,3.3314383390085567,-0.07630918228861328
playstation 2 gpu 250nm,2024.0,480.0,48.0,1250.0,79.0,54.0,250.0,279.0,600000.0,12244.897959183674,7500.0,0.19285714285714287,4.007333185232471,3.3314383390085567,-0.07630918228861328
all in wonder 8500,2024.0,480.0,8.8,1250.0,50.0,60.0,150.0,120.0,600000.0,61224.489795918365,11764.70588235294,0.49586776859504134,4.110873864173311,3.3314383390085567,-0.07630918228861328
all in wonder 8500dv,2024.0,480.0,6.08,1250.0,50.0,60.0,150.0,120.0,600000.0,84745.7627118644,11764.70588235294,0.49586776859504134,4.110873864173311,3.3314383390085567,-0.07630918228861328
fire gl4,2024.0,480.0,9.6,1250.0,50.0,29.0,180.0,156.0,600000.0,56603.77358490566,11764.70588235294,0.18471337579617833,3.4011973816621555,3.3314383390085567,-0.07630918228861328
firegl 8700,2024.0,480.0,8.64,1250.0,50.0,60.0,150.0,120.0,600000.0,62240.66390041493,11764.70588235294,0.49586776859504134,4.110873864173311,3.3314383390085567,-0.07630918228861328
firegl 8800,2024.0,480.0,9.28,1250.0,50.0,60.0,150.0,120.0,600000.0,58365.75875486382,11764.70588235294,0.49586776859504134,4.110873864173311,3.3314383390085567,-0.07630918228861328
mobility firegl 7800,2024.0,480.0,6.4,1250.0,27.0,60.0,150.0,68.0,600000.0,81081.08108108108,21428.571428571428,0.8695652173913043,4.110873864173311,3.3314383390085567,-0.07630918228861328
mobility 7500,2024.0,480.0,2.928,1250.0,27.0,60.0,150.0,68.0,600000.0,152749.49083503056,21428.571428571428,0.8695652173913043,4.110873864173311,3.3314383390085567,-0.07630918228861328
mobility 7500,2024.0,480.0,3.2,1250.0,27.0,60.0,150.0,68.0,600000.0,142857.14285714284,21428.571428571428,0.8695652173913043,4.110873864173311,3.3314383390085567,-0.07630918228861328
mobility 7500c,2024.0,480.0,2.928,1250.0,27.0,60.0,150.0,68.0,600000.0,152749.49083503056,21428.571428571428,0.8695652173913043,4.110873864173311,3.3314383390085567,-0.07630918228861328
7000,2024.0,480.0,2.928,1250.0,23.0,30.0,180.0,80.0,600000.0,152749.49083503056,25000.0,0.37037037037037035,3.4339872044851463,3.3314383390085567,-0.07630918228861328
7000 pci,2024.0,480.0,2.128,1250.0,23.0,30.0,180.0,80.0,600000.0,191815.8567774936,25000.0,0.37037037037037035,3.4339872044851463,3.3314383390085567,-0.07630918228861328
7500,2024.0,480.0,7.36,1250.0,23.0,60.0,150.0,83.0,600000.0,71770.33492822967,25000.0,0.7142857142857143,4.110873864173311,3.3314383390085567,-0.07630918228861328
7500 le,2024.0,480.0,5.6,1250.0,23.0,60.0,150.0,83.0,600000.0,90909.09090909091,25000.0,0.7142857142857143,4.110873864173311,3.3314383390085567,-0.07630918228861328
8500,2024.0,480.0,8.8,1250.0,23.0,60.0,150.0,120.0,600000.0,61224.489795918365,25000.0,0.49586776859504134,4.110873864173311,3.3314383390085567,-0.07630918228861328
ddr vivo,2024.0,480.0,5.856,1250.0,50.0,30.0,180.0,115.0,600000.0,87514.58576429405,11764.70588235294,0.25862068965517243,3.4339872044851463,3.3314383390085567,-0.07630918228861328
ddr vivo oem,2024.0,480.0,5.312,1250.0,50.0,30.0,180.0,115.0,600000.0,95057.03422053231,11764.70588235294,0.25862068965517243,3.4339872044851463,3.3314383390085567,-0.07630918228861328
ddr vivo se,2024.0,480.0,5.856,1250.0,50.0,30.0,180.0,115.0,600000.0,87514.58576429405,11764.70588235294,0.25862068965517243,3.4339872044851463,3.3314383390085567,-0.07630918228861328
le,2024.0,480.0,4.736,1250.0,50.0,30.0,180.0,115.0,600000.0,104602.51046025105,11764.70588235294,0.25862068965517243,3.4339872044851463,3.3314383390085567,-0.07630918228861328
ve agp,2024.0,480.0,2.928,1250.0,23.0,30.0,180.0,115.0,600000.0,152749.49083503056,25000.0,0.25862068965517243,3.4339872044851463,3.3314383390085567,-0.07630918228861328
ve pci,2024.0,480.0,2.928,1250.0,23.0,30.0,180.0,115.0,600000.0,152749.49083503056,25000.0,0.25862068965517243,3.4339872044851463,3.3314383390085567,-0.07630918228861328
i830m graphics,2024.0,480.0,40.0,200.0,50.0,29.0,150.0,154.0,96000.0,2341.4634146341464,1882.3529411764705,0.1870967741935484,3.4011973816621555,3.3314383390085567,-0.07630918228861328
millennium g550,2024.0,480.0,2.656,1250.0,50.0,10.0,180.0,154.0,600000.0,164113.78555798688,11764.70588235294,0.06451612903225806,2.3978952727983707,3.3314383390085567,-0.07630918228861328
millennium g550 pcie,2024.0,480.0,2.656,1250.0,50.0,10.0,180.0,154.0,600000.0,164113.78555798688,11764.70588235294,0.06451612903225806,2.3978952727983707,3.3314383390085567,-0.07630918228861328
2 go 100,2024.0,480.0,1.328,1250.0,2.0,20.0,180.0,64.0,600000.0,257731.95876288656,200000.0,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 go 200,2024.0,480.0,2.656,1250.0,2.0,20.0,180.0,64.0,600000.0,164113.78555798688,200000.0,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx nforce 220,2024.0,480.0,40.0,1250.0,50.0,20.0,180.0,65.0,600000.0,14634.146341463415,11764.70588235294,0.30303030303030304,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx nforce 420,2024.0,480.0,40.0,1250.0,50.0,20.0,180.0,65.0,600000.0,14634.146341463415,11764.70588235294,0.30303030303030304,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx 200,2024.0,480.0,1.328,1250.0,50.0,20.0,180.0,64.0,600000.0,257731.95876288656,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx 200 lp,2024.0,480.0,1.328,1250.0,50.0,20.0,180.0,64.0,600000.0,257731.95876288656,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx 200 pci,2024.0,480.0,1.328,1250.0,50.0,20.0,180.0,64.0,600000.0,257731.95876288656,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx 400,2024.0,480.0,2.656,1250.0,50.0,20.0,180.0,64.0,600000.0,164113.78555798688,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 mx 400 pci,2024.0,480.0,2.656,1250.0,50.0,20.0,180.0,64.0,600000.0,164113.78555798688,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
2 ti,2024.0,480.0,6.4,1250.0,50.0,25.0,180.0,88.0,600000.0,81081.08108108108,11764.70588235294,0.2808988764044944,3.258096538021482,3.3314383390085567,-0.07630918228861328
3,2024.0,480.0,7.36,1250.0,50.0,57.0,150.0,128.0,600000.0,71770.33492822967,11764.70588235294,0.4418604651162791,4.060443010546419,3.3314383390085567,-0.07630918228861328
3 ti200,2024.0,480.0,6.4,1250.0,50.0,57.0,150.0,128.0,600000.0,81081.08108108108,11764.70588235294,0.4418604651162791,4.060443010546419,3.3314383390085567,-0.07630918228861328
3 ti500,2024.0,480.0,8.0,1250.0,50.0,57.0,150.0,128.0,600000.0,66666.66666666667,11764.70588235294,0.4418604651162791,4.060443010546419,3.3314383390085567,-0.07630918228861328
quadro dcc,2024.0,480.0,3.68,1250.0,50.0,57.0,150.0,128.0,600000.0,128205.12820512822,11764.70588235294,0.4418604651162791,4.060443010546419,3.3314383390085567,-0.07630918228861328
quadro2 go,2024.0,480.0,2.896,1250.0,50.0,20.0,180.0,64.0,600000.0,154004.1067761807,11764.70588235294,0.3076923076923077,3.044522437723423,3.3314383390085567,-0.07630918228861328
quadro2 pro,2024.0,480.0,8.0,1250.0,50.0,25.0,180.0,88.0,600000.0,66666.66666666667,11764.70588235294,0.2808988764044944,3.258096538021482,3.3314383390085567,-0.07630918228861328
xbox gpu,2024.0,480.0,6.4,1250.0,50.0,57.0,150.0,142.0,600000.0,81081.08108108108,11764.70588235294,0.3986013986013986,4.060443010546419,3.3314383390085567,-0.07630918228861328
playstation 2 gpu 180nm,2024.0,480.0,48.0,1250.0,79.0,54.0,180.0,188.0,600000.0,12244.897959183674,7500.0,0.2857142857142857,4.007333185232471,3.3314383390085567,-0.07630918228861328
stream processor,2024.0,480.0,41.47,1250.0,165.0,384.0,90.0,352.0,600000.0,14127.619496114905,3614.4578313253014,1.0878186968838528,5.953243334287785,3.3314383390085567,-0.07630918228861328
firestream 9170,2024.0,320.0,51.33,1250.0,105.0,666.0,55.0,192.0,400000.0,7643.79896808714,3773.5849056603774,3.4507772020725387,6.502790045915623,3.3314383390085567,-0.07630918228861328
firestream 9250,2024.0,800.0,63.55,1250.0,150.0,956.0,55.0,256.0,1000000.0,15491.866769945778,6622.516556291391,3.719844357976654,6.863803391452954,3.3314383390085567,-0.07630918228861328
firestream 9270,2024.0,800.0,115.2,1250.0,160.0,956.0,55.0,256.0,1000000.0,8605.851979345955,6211.180124223602,3.719844357976654,6.863803391452954,3.3314383390085567,-0.07630918228861328
hd 6570m mac edition,2024.0,400.0,25.6,1250.0,30.0,627.0,40.0,104.0,500000.0,18796.992481203008,16129.032258064517,5.9714285714285715,6.4425401664681985,3.3314383390085567,-0.07630918228861328
firepro m3900,2024.0,160.0,14.4,1250.0,20.0,370.0,40.0,67.0,200000.0,12987.012987012986,9523.809523809523,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
firepro rg220,2024.0,80.0,51.2,1250.0,35.0,242.0,55.0,73.0,100000.0,1915.7088122605362,2777.777777777778,3.27027027027027,5.493061443340548,3.3314383390085567,-0.07630918228861328
firepro rg220a,2024.0,80.0,51.2,1250.0,35.0,242.0,55.0,73.0,100000.0,1915.7088122605362,2777.777777777778,3.27027027027027,5.493061443340548,3.3314383390085567,-0.07630918228861328
firestream 9350,2024.0,1440.0,128.0,1250.0,150.0,2.0,40.0,334.0,1800000.0,13953.488372093023,11920.529801324503,0.005970149253731343,1.0986122886681098,3.3314383390085567,-0.07630918228861328
firestream 9370,2024.0,1600.0,147.2,1250.0,225.0,2.0,40.0,334.0,2000000.0,13495.276653171391,8849.557522123894,0.005970149253731343,1.0986122886681098,3.3314383390085567,-0.07630918228861328
hd 6250 igp,2024.0,80.0,40.0,1250.0,9.0,450.0,40.0,75.0,100000.0,2439.0243902439024,10000.0,5.921052631578948,6.111467339502679,3.3314383390085567,-0.07630918228861328
hd 6310 igp,2024.0,80.0,40.0,1250.0,18.0,450.0,40.0,75.0,100000.0,2439.0243902439024,5263.1578947368425,5.921052631578948,6.111467339502679,3.3314383390085567,-0.07630918228861328
hd 6310 igp,2024.0,80.0,40.0,1250.0,18.0,450.0,40.0,75.0,100000.0,2439.0243902439024,5263.1578947368425,5.921052631578948,6.111467339502679,3.3314383390085567,-0.07630918228861328
hd 6330m,2024.0,80.0,12.8,1250.0,7.0,292.0,40.0,59.0,100000.0,7246.376811594202,12500.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6350m,2024.0,80.0,12.8,1250.0,7.0,292.0,40.0,59.0,100000.0,7246.376811594202,12500.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6370m,2024.0,80.0,12.8,1250.0,11.0,292.0,40.0,59.0,100000.0,7246.376811594202,8333.333333333334,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6530m,2024.0,400.0,28.8,1250.0,26.0,627.0,40.0,104.0,500000.0,16778.523489932886,18518.51851851852,5.9714285714285715,6.4425401664681985,3.3314383390085567,-0.07630918228861328
hd 6550m,2024.0,400.0,28.8,1250.0,26.0,627.0,40.0,104.0,500000.0,16778.523489932886,18518.51851851852,5.9714285714285715,6.4425401664681985,3.3314383390085567,-0.07630918228861328
hd 6550m,2024.0,400.0,28.8,1250.0,26.0,2.0,40.0,334.0,500000.0,16778.523489932886,18518.51851851852,0.005970149253731343,1.0986122886681098,3.3314383390085567,-0.07630918228861328
hd 6570m,2024.0,400.0,25.6,1250.0,30.0,627.0,40.0,104.0,500000.0,18796.992481203008,16129.032258064517,5.9714285714285715,6.4425401664681985,3.3314383390085567,-0.07630918228861328
hd 6850,2024.0,960.0,128.0,1250.0,127.0,1.0,40.0,255.0,1200000.0,9302.32558139535,9375.0,0.00390625,0.6931471805599453,3.3314383390085567,-0.07630918228861328
hd 6870,2024.0,1120.0,134.4,1250.0,151.0,1.0,40.0,255.0,1400000.0,10339.7341211226,9210.526315789473,0.00390625,0.6931471805599453,3.3314383390085567,-0.07630918228861328
hd 6950,2024.0,1408.0,160.0,1250.0,200.0,2.0,40.0,389.0,1760000.0,10931.67701863354,8756.218905472637,0.005128205128205128,1.0986122886681098,3.3314383390085567,-0.07630918228861328
hd 6970,2024.0,1536.0,176.0,1250.0,250.0,2.0,40.0,389.0,1920000.0,10847.457627118643,7649.402390438247,0.005128205128205128,1.0986122886681098,3.3314383390085567,-0.07630918228861328
firepro 2270,2024.0,80.0,9.6,1250.0,15.0,292.0,40.0,59.0,100000.0,9433.962264150943,6250.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
firepro 2270 pcie x1,2024.0,80.0,9.6,1250.0,15.0,292.0,40.0,59.0,100000.0,9433.962264150943,6250.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
firepro m5950,2024.0,480.0,57.6,1250.0,35.0,716.0,40.0,118.0,600000.0,10238.907849829351,16666.666666666668,6.016806722689076,6.57507584059962,3.3314383390085567,-0.07630918228861328
firepro m8900,2024.0,960.0,115.2,1250.0,75.0,1.0,40.0,212.0,1200000.0,10327.022375215147,15789.473684210527,0.004694835680751174,0.6931471805599453,3.3314383390085567,-0.07630918228861328
firepro v4900,2024.0,480.0,64.0,1250.0,75.0,716.0,40.0,118.0,600000.0,9230.76923076923,7894.736842105263,6.016806722689076,6.57507584059962,3.3314383390085567,-0.07630918228861328
firepro v5900,2024.0,512.0,64.0,1250.0,75.0,2.0,40.0,389.0,640000.0,9846.153846153846,8421.052631578947,0.005128205128205128,1.0986122886681098,3.3314383390085567,-0.07630918228861328
firepro v7900,2024.0,1280.0,160.0,1250.0,150.0,2.0,40.0,389.0,1600000.0,9937.888198757764,10596.026490066226,0.005128205128205128,1.0986122886681098,3.3314383390085567,-0.07630918228861328
firepro v7900 sdi,2024.0,1280.0,160.0,1250.0,150.0,2.0,40.0,389.0,1600000.0,9937.888198757764,10596.026490066226,0.005128205128205128,1.0986122886681098,3.3314383390085567,-0.07630918228861328
e6460,2024.0,160.0,25.6,1250.0,25.0,370.0,40.0,67.0,200000.0,7518.796992481202,7692.307692307692,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
e6760 mxm,2024.0,480.0,51.2,1250.0,45.0,716.0,40.0,118.0,600000.0,11494.252873563219,13043.478260869566,6.016806722689076,6.57507584059962,3.3314383390085567,-0.07630918228861328
e6760 pcie,2024.0,480.0,51.2,1250.0,45.0,716.0,40.0,118.0,600000.0,11494.252873563219,13043.478260869566,6.016806722689076,6.57507584059962,3.3314383390085567,-0.07630918228861328
hd 6230,2024.0,80.0,10.67,1250.0,19.0,292.0,40.0,59.0,100000.0,8568.98029134533,5000.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6250,2024.0,80.0,8.0,1250.0,19.0,292.0,40.0,59.0,100000.0,11111.111111111111,5000.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6290,2024.0,80.0,12.8,1250.0,19.0,292.0,40.0,59.0,100000.0,7246.376811594202,5000.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6290 igp,2024.0,80.0,40.0,1250.0,9.0,450.0,40.0,75.0,100000.0,2439.0243902439024,10000.0,5.921052631578948,6.111467339502679,3.3314383390085567,-0.07630918228861328
hd 6320 igp,2024.0,80.0,40.0,1250.0,18.0,450.0,40.0,75.0,100000.0,2439.0243902439024,5263.1578947368425,5.921052631578948,6.111467339502679,3.3314383390085567,-0.07630918228861328
hd 6350,2024.0,80.0,8.0,1250.0,19.0,292.0,40.0,59.0,100000.0,11111.111111111111,5000.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6350,2024.0,80.0,6.4,1250.0,19.0,292.0,40.0,59.0,100000.0,13513.513513513513,5000.0,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6350a,2024.0,80.0,12.8,1250.0,25.0,292.0,40.0,59.0,100000.0,7246.376811594202,3846.153846153846,4.866666666666666,5.680172609017068,3.3314383390085567,-0.07630918228861328
hd 6370d igp,2024.0,160.0,40.0,1250.0,65.0,1.0,32.0,227.0,200000.0,4878.048780487805,3030.3030303030305,0.0043859649122807015,0.6931471805599453,3.3314383390085567,-0.07630918228861328
hd 6380g igp,2024.0,160.0,40.0,1250.0,35.0,1.0,32.0,227.0,200000.0,4878.048780487805,5555.555555555556,0.0043859649122807015,0.6931471805599453,3.3314383390085567,-0.07630918228861328
hd 6390,2024.0,320.0,16.0,1250.0,39.0,627.0,40.0,104.0,400000.0,23529.41176470588,10000.0,5.9714285714285715,6.4425401664681985,3.3314383390085567,-0.07630918228861328
hd 6410d igp,2024.0,160.0,40.0,1250.0,65.0,1.0,32.0,227.0,200000.0,4878.048780487805,3030.3030303030305,0.0043859649122807015,0.6931471805599453,3.3314383390085567,-0.07630918228861328
hd 6430m,2024.0,160.0,12.8,1250.0,50.0,370.0,40.0,67.0,200000.0,14492.753623188404,3921.5686274509803,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
hd 6450,2024.0,160.0,8.0,1250.0,18.0,370.0,40.0,67.0,200000.0,22222.222222222223,10526.315789473685,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
hd 6450 oem,2024.0,160.0,8.528,1250.0,18.0,370.0,40.0,67.0,200000.0,20990.764063811923,10526.315789473685,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
hd 6450a,2024.0,160.0,8.528,1250.0,25.0,370.0,40.0,67.0,200000.0,20990.764063811923,7692.307692307692,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
hd 6450m,2024.0,160.0,12.8,1250.0,50.0,370.0,40.0,67.0,200000.0,14492.753623188404,3921.5686274509803,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
hd 6470m,2024.0,160.0,12.8,1250.0,25.0,370.0,40.0,67.0,200000.0,14492.753623188404,7692.307692307692,5.4411764705882355,5.916202062607435,3.3314383390085567,-0.07630918228861328
hd 6480g igp,2024.0,240.0,40.0,1250.0,35.0,1.0,32.0,227.0,300000.0,7317.073170731707,8333.333333333334,0.0043859649122807015,0.6931471805599453,3.3314383390085567,-0.07630918228861328
hd 6480g igp,2024.0,160.0,40.0,1250.0,35.0,1.0,32.0,227.0,200000.0,4878.048780487805,5555.555555555556,0.0043859649122807015,0.6931471805599453,3.3314383390085567,-0.07630918228861328
